batch,schema,object_name,object_type,future_action,reason
3,nhl,team_context_rolling.team_context_rolling_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,team_external_ids.team_external_ids_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,team_external_ids.team_external_ids_provider_provider_team_id_key,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,team_game_sit.idx_team_game_sit_date,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,team_game_sit.idx_team_game_sit_team,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,team_game_sit.team_game_sit_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,team_pp_toi_totals_by_date_team.uq_team_pp_toi_totals_by_date_team,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,team_roll10_m.team_roll10_m_uniq,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,teams.teams_abbr_key,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,teams.teams_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,teams_game_sit.tgs_date_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,teams_game_sit.tgs_game_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,teams_game_sit.tgs_opp_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,teams_game_sit.tgs_team_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,teams_game_sit.tgs_team_sit_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,tf_skater_attempts_roll10.uq_tf_skater_attempts_roll10,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,tf_team_roll10.idx_tf_team_roll10_game_team_opp,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,tf_team_roll10.idx_tf_team_roll10_team_game,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,tf_team_roll10.tf_team_roll10_team_date_unique,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,tf_team_roll10.tf_team_roll10_team_id_game_id_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,training_features_goalie_saves_v2.idx_training_goalie_game_team_opp,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,training_features_goalie_saves_v2.training_features_goalie_saves_v2_pk,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,training_features_goalie_saves_v2.uq_training_features_goalie_saves_v2_player_game,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,training_features_goalie_saves_v2_ready.idx_saves_ready_date_game,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,training_features_goalie_saves_v2_ready.idx_saves_ready_date_player,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,training_features_goalie_saves_v2_ready.uq_saves_ready_player_game,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,training_features_nhl_saves_enr_filt.ux_saves_enr_filt,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,training_features_nhl_saves_enriched.idx_feat_saves_goalie_date,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,training_features_nhl_saves_enriched.ux_saves_enr,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,training_features_nhl_sog_enriched_pregame.idx_sog_pregame_date,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,training_features_nhl_sog_enriched_pregame.idx_sog_pregame_player_date,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,training_features_nhl_sog_enriched_pregame.ux_sog_pregame_player_game,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,training_features_nhl_sog_enriched_pregame_v2.idx_sog_enriched_v2_player,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,training_features_nhl_sog_enriched_pregame_v2.idx_sog_enriched_v2_season_game,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,training_features_nhl_sog_enriched_pregame_v2.idx_sog_enriched_v2_team,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,training_features_nhl_sog_enriched_pregame_v2.uq_sog_pregame_player_game,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,training_features_nhl_sog_enriched_pregame_v2_mt.ux_sog_pregame_v2_player_game,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,training_features_shots.idx_tf_shots_season,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,training_features_sog_denali.idx_training_features_sog_denali_player_date_game,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,training_features_sog_denali.uq_training_features_sog_denali_player_game,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,user_props.nhl_user_props_lookup_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,user_props.nhl_user_props_unique_prop_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,user_props.user_props_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,public,mlb_team_map.mlb_team_map_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,public,opp_starter_per_game.opp_starter_per_game_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,realtime,messages.messages_inserted_at_topic_index,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,realtime,messages.messages_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,realtime,messages_2026_02_21.messages_2026_02_21_inserted_at_topic_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,realtime,messages_2026_02_21.messages_2026_02_21_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,realtime,messages_2026_02_22.messages_2026_02_22_inserted_at_topic_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,realtime,messages_2026_02_22.messages_2026_02_22_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,realtime,messages_2026_02_23.messages_2026_02_23_inserted_at_topic_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,realtime,messages_2026_02_23.messages_2026_02_23_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,realtime,messages_2026_02_24.messages_2026_02_24_inserted_at_topic_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,realtime,messages_2026_02_24.messages_2026_02_24_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,realtime,messages_2026_02_25.messages_2026_02_25_inserted_at_topic_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,realtime,messages_2026_02_25.messages_2026_02_25_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,realtime,messages_2026_02_26.messages_2026_02_26_inserted_at_topic_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,realtime,messages_2026_02_26.messages_2026_02_26_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,realtime,messages_2026_02_27.messages_2026_02_27_inserted_at_topic_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,realtime,messages_2026_02_27.messages_2026_02_27_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,realtime,schema_migrations.schema_migrations_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,realtime,subscription.ix_realtime_subscription_entity,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,realtime,subscription.pk_subscription,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,realtime,subscription.subscription_subscription_id_entity_filters_action_filter_key,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,storage,buckets.bname,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,storage,buckets.buckets_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,storage,buckets_analytics.buckets_analytics_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,storage,buckets_analytics.buckets_analytics_unique_name_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,storage,buckets_vectors.buckets_vectors_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,storage,migrations.migrations_name_key,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,storage,migrations.migrations_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,storage,objects.bucketid_objname,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,storage,objects.idx_objects_bucket_id_name,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,storage,objects.idx_objects_bucket_id_name_lower,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,storage,objects.name_prefix_search,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,storage,objects.objects_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,storage,s3_multipart_uploads.idx_multipart_uploads_list,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,storage,s3_multipart_uploads.s3_multipart_uploads_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,storage,s3_multipart_uploads_parts.s3_multipart_uploads_parts_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,storage,vector_indexes.vector_indexes_name_bucket_id_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,storage,vector_indexes.vector_indexes_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,vault,secrets.secrets_name_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,vault,secrets.secrets_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,audit_log_entries.audit_log_entries_pkey,PRIMARY_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,custom_oauth_providers.custom_oauth_providers_authorization_url_https,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,custom_oauth_providers.custom_oauth_providers_authorization_url_length,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,custom_oauth_providers.custom_oauth_providers_client_id_length,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,custom_oauth_providers.custom_oauth_providers_discovery_url_length,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,custom_oauth_providers.custom_oauth_providers_identifier_format,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,custom_oauth_providers.custom_oauth_providers_identifier_key,UNIQUE_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,custom_oauth_providers.custom_oauth_providers_issuer_length,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,custom_oauth_providers.custom_oauth_providers_jwks_uri_https,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,custom_oauth_providers.custom_oauth_providers_jwks_uri_length,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,custom_oauth_providers.custom_oauth_providers_name_length,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,custom_oauth_providers.custom_oauth_providers_oauth2_requires_endpoints,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,custom_oauth_providers.custom_oauth_providers_oidc_discovery_url_https,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,custom_oauth_providers.custom_oauth_providers_oidc_issuer_https,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,custom_oauth_providers.custom_oauth_providers_oidc_requires_issuer,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,custom_oauth_providers.custom_oauth_providers_pkey,PRIMARY_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,custom_oauth_providers.custom_oauth_providers_provider_type_check,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,custom_oauth_providers.custom_oauth_providers_token_url_https,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,custom_oauth_providers.custom_oauth_providers_token_url_length,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,custom_oauth_providers.custom_oauth_providers_userinfo_url_https,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,custom_oauth_providers.custom_oauth_providers_userinfo_url_length,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,flow_state.flow_state_pkey,PRIMARY_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,identities.identities_pkey,PRIMARY_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,identities.identities_provider_id_provider_unique,UNIQUE_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,identities.identities_user_id_fkey,FOREIGN_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,instances.instances_pkey,PRIMARY_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,mfa_amr_claims.amr_id_pk,PRIMARY_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,mfa_amr_claims.mfa_amr_claims_session_id_authentication_method_pkey,UNIQUE_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,mfa_amr_claims.mfa_amr_claims_session_id_fkey,FOREIGN_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,mfa_challenges.mfa_challenges_auth_factor_id_fkey,FOREIGN_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,mfa_challenges.mfa_challenges_pkey,PRIMARY_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,mfa_factors.mfa_factors_last_challenged_at_key,UNIQUE_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,mfa_factors.mfa_factors_pkey,PRIMARY_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,mfa_factors.mfa_factors_user_id_fkey,FOREIGN_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,oauth_authorizations.oauth_authorizations_authorization_code_key,UNIQUE_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,oauth_authorizations.oauth_authorizations_authorization_code_length,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,oauth_authorizations.oauth_authorizations_authorization_id_key,UNIQUE_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,oauth_authorizations.oauth_authorizations_client_id_fkey,FOREIGN_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,oauth_authorizations.oauth_authorizations_code_challenge_length,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,oauth_authorizations.oauth_authorizations_expires_at_future,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,oauth_authorizations.oauth_authorizations_nonce_length,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,oauth_authorizations.oauth_authorizations_pkey,PRIMARY_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,oauth_authorizations.oauth_authorizations_redirect_uri_length,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,oauth_authorizations.oauth_authorizations_resource_length,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,oauth_authorizations.oauth_authorizations_scope_length,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,oauth_authorizations.oauth_authorizations_state_length,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,oauth_authorizations.oauth_authorizations_user_id_fkey,FOREIGN_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,oauth_client_states.oauth_client_states_pkey,PRIMARY_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,oauth_clients.oauth_clients_client_name_length,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,oauth_clients.oauth_clients_client_uri_length,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,oauth_clients.oauth_clients_logo_uri_length,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,oauth_clients.oauth_clients_pkey,PRIMARY_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,oauth_clients.oauth_clients_token_endpoint_auth_method_check,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,oauth_consents.oauth_consents_client_id_fkey,FOREIGN_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,oauth_consents.oauth_consents_pkey,PRIMARY_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,oauth_consents.oauth_consents_revoked_after_granted,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,oauth_consents.oauth_consents_scopes_length,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,oauth_consents.oauth_consents_scopes_not_empty,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,oauth_consents.oauth_consents_user_client_unique,UNIQUE_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,oauth_consents.oauth_consents_user_id_fkey,FOREIGN_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,one_time_tokens.one_time_tokens_pkey,PRIMARY_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,one_time_tokens.one_time_tokens_token_hash_check,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,one_time_tokens.one_time_tokens_user_id_fkey,FOREIGN_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,refresh_tokens.refresh_tokens_pkey,PRIMARY_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,refresh_tokens.refresh_tokens_session_id_fkey,FOREIGN_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,refresh_tokens.refresh_tokens_token_unique,UNIQUE_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,saml_providers.entity_id not empty,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,saml_providers.metadata_url not empty,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,saml_providers.metadata_xml not empty,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,saml_providers.saml_providers_entity_id_key,UNIQUE_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,saml_providers.saml_providers_pkey,PRIMARY_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,saml_providers.saml_providers_sso_provider_id_fkey,FOREIGN_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,saml_relay_states.request_id not empty,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,saml_relay_states.saml_relay_states_flow_state_id_fkey,FOREIGN_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,saml_relay_states.saml_relay_states_pkey,PRIMARY_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,saml_relay_states.saml_relay_states_sso_provider_id_fkey,FOREIGN_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,schema_migrations.schema_migrations_pkey,PRIMARY_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,sessions.sessions_oauth_client_id_fkey,FOREIGN_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,sessions.sessions_pkey,PRIMARY_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,sessions.sessions_scopes_length,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,sessions.sessions_user_id_fkey,FOREIGN_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,sso_domains.domain not empty,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,sso_domains.sso_domains_pkey,PRIMARY_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,sso_domains.sso_domains_sso_provider_id_fkey,FOREIGN_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,sso_providers.resource_id not empty,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,sso_providers.sso_providers_pkey,PRIMARY_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,users.users_email_change_confirm_status_check,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,users.users_phone_key,UNIQUE_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,users.users_pkey,PRIMARY_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,webauthn_challenges.webauthn_challenges_challenge_type_check,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,webauthn_challenges.webauthn_challenges_pkey,PRIMARY_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,webauthn_challenges.webauthn_challenges_user_id_fkey,FOREIGN_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,webauthn_credentials.webauthn_credentials_pkey,PRIMARY_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,webauthn_credentials.webauthn_credentials_user_id_fkey,FOREIGN_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,cron,job.job_pkey,PRIMARY_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,cron,job.jobname_username_uniq,UNIQUE_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,cron,job_run_details.job_run_details_pkey,PRIMARY_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,bvp_stats.bvp_stats_batter_id_fkey,FOREIGN_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,bvp_stats.bvp_stats_batter_id_pos,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,bvp_stats.bvp_stats_game_id_fkey,FOREIGN_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,bvp_stats.bvp_stats_game_id_pos,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,bvp_stats.bvp_stats_pitcher_id_fkey,FOREIGN_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,bvp_stats.bvp_stats_pitcher_id_pos,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,bvp_stats.bvp_stats_pkey,PRIMARY_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,mlb,game_info.game_info_game_id_key,UNIQUE_CONSTRAINT,RETAIN_OPERATIONAL,supports parent relation; not itself source data
3,mlb,game_info.game_info_pkey,PRIMARY_KEY,RETAIN_OPERATIONAL,supports parent relation; not itself source data
2,mlb,model_training_props.model_training_props_game_id_fkey,FOREIGN_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,model_training_props.model_training_props_game_id_pos,CHECK_CONSTRAINT,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,model_training_props.model_training_props_pkey,PRIMARY_KEY,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
